,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
0,23.1448778237562,0.41863699374682767,-41.757733012773,0.005394586991766537,0.0002901497180833095,1.2353166205513486e-05,2.3935202646181732
1,22.737155929299288,0.322849633153089,-43.772068896202036,0.005194301669016532,0.00035967846517146476,1.1721308860764782e-05,3.5026986610393984
2,26.86982612696027,0.3309479588723882,-43.577399000067835,0.013385129545559284,0.0009030132909253599,3.0241861956361075e-05,8.627561025537547
3,28.540561369830073,0.399479922065447,-42.13973091074985,0.018871828216811614,0.0010361563636979102,4.30921642283243e-05,8.424447400346558
4,30.50012671418468,0.5437575075202445,-39.76308675233565,0.027438069093308346,0.0011572471880494139,6.407221204324091e-05,8.189290922899163
5,28.71464140660934,0.3518807276099569,-43.132235687870086,0.02019025608122824,0.0012372783913192802,4.5768812695111145e-05,10.679744107463783
6,27.02870044057648,0.3355249349449271,-43.44814322185815,0.01384919555269556,0.000952633483758861,3.1310078870388624e-05,9.557956961857847
7,27.991765954808407,0.3470715790771311,-43.23094963096662,0.017149773787792425,0.001074638702299586,3.8846429696254205e-05,9.503332912959428
8,32.71454386512768,0.5748143974118861,-39.34234195079894,0.04494627194218242,0.0017983001753409955,0.00010548164178530517,12.270800636296121
9,30.695990655338097,0.5777922982060519,-39.282730848413195,0.028211661955233207,0.001155452645024236,6.623190591130228e-05,8.337767077473847
10,30.910355317870774,0.7726057190584235,-37.106127849639854,0.02671978360408519,0.0008103048374797722,6.484662786931136e-05,4.494856826951405
11,25.681605493966817,0.614013998910555,-38.80085977099716,0.008729461850533015,0.0003567814666793535,2.0611530361693334e-05,2.8126933102969405
12,27.110411781699383,0.33326141604755694,-43.55717759619279,0.014115598969403587,0.0009112334318425264,3.190702379254494e-05,8.138131041857347
13,14.639748835828094,0.38412383416218526,-42.42369188292016,0.000775962006576554,4.506733410442358e-05,1.7675248691999403e-06,0.388239758487477
14,21.790189434800308,0.5990139830734541,-39.066844469774374,0.0035837623685706834,0.00013284464428725835,8.445199597202228e-06,0.8176391935511549
15,25.4190044616943,0.6794703620974472,-38.09920378989155,0.007925799869805933,0.00026467078041719853,1.892765271370786e-05,1.5346695020365297
16,32.723829690167115,0.6887051657269583,-38.029049523077525,0.04238440181386579,0.0013568668710164432,0.00010139139244757221,7.3251389862537435
17,32.524099715461944,0.6371103271261415,-38.61114414778052,0.0415911258289704,0.0014405618214410592,9.863160321932655e-05,8.326995400723971
18,32.45599355653505,0.6227912878747957,-38.74928447908093,0.041281202573439424,0.0015092595237096895,9.764917942517589e-05,9.475053881159655
19,34.58417092686518,0.7286943725635027,-37.53925310175648,0.06374403412612446,0.0020675163535606366,0.00015349879336617848,12.337516636918622
20,34.341928076992055,0.6167759142528462,-38.826942582047586,0.06392496835378114,0.002347226277025627,0.00015106580620126734,14.685800354170972
21,30.802928252982973,0.40541318888702305,-42.02420156883284,0.031669539037019315,0.001719394756809439,7.237981354283598e-05,13.922698687490426
22,28.987122152770645,0.35860467911953786,-42.9290074709502,0.02144684121239252,0.0013828983972673028,4.865698602770198e-05,13.320946286306826
